date,time,right_eye_x,right_eye_y,left_eye_x,left_eye_y
2023-05-08,20:18:43,-2,-1,-1,-1
2023-05-08,20:18:43,-1,-1,-2,-1
2023-05-08,20:18:43,0,-1,-1,-2
2023-05-08,20:18:43,0,-1,-1,-2
2023-05-08,20:18:43,2,-1,3,-1
2023-05-08,20:18:44,2,-1,2,-1
2023-05-08,20:18:44,2,0,1,-1
2023-05-08,20:18:44,0,-1,-1,-1
2023-05-08,20:18:44,-1,-2,0,-1
2023-05-08,20:18:45,-2,-1,-2,-1
2023-05-08,20:18:46,-1,-1,-2,-1
2023-05-08,20:18:46,-1,-1,-2,-1
2023-05-08,20:18:46,-1,-1,-1,-1
2023-05-08,20:18:46,-1,-1,-1,-1
2023-05-08,20:18:46,-2,-1,-1,-1
2023-05-08,20:18:46,-1,-1,-1,-1
2023-05-08,20:18:47,-1,-1,0,-1
2023-05-08,20:18:47,-2,-1,0,-2
2023-05-08,20:18:47,-1,-1,-1,-1
2023-05-08,20:18:47,-2,-1,0,-1
2023-05-08,20:18:47,-2,-1,-1,-1
2023-05-08,20:18:47,-3,-2,-1,-2
2023-05-08,20:18:48,-3,-1,-1,-1
2023-05-08,20:18:48,-3,-1,-1,-1
2023-05-08,20:18:48,-1,-1,1,-2
2023-05-08,20:18:48,-2,-1,0,-1
2023-05-08,20:18:48,-2,-1,0,-1
2023-05-08,20:18:49,-2,-1,-1,-1
2023-05-08,20:18:49,-1,-1,-1,-1
2023-05-08,20:18:49,-2,-1,-1,-1
2023-05-08,20:18:49,-2,-1,-2,-1
2023-05-08,20:18:49,-2,-1,-1,-1
2023-05-08,20:18:49,-2,-1,-1,-1
2023-05-08,20:18:49,-2,-1,-1,-1
2023-05-08,20:18:49,-2,-1,-1,-1
2023-05-08,20:18:50,-1,-1,-1,-1
2023-05-08,20:18:50,-2,-1,-1,-1
2023-05-08,20:18:50,-1,-1,-1,-1
2023-05-08,20:18:50,0,-1,-1,-1
2023-05-08,20:18:50,-2,-2,-1,-1
2023-05-08,20:18:50,-2,-1,-1,-1
2023-05-08,20:18:50,-1,-1,-1,-2
2023-05-08,20:18:51,-2,-1,0,-1
2023-05-08,20:18:52,-2,-1,-1,-1
2023-05-08,20:18:52,-1,-1,-1,-1
2023-05-08,20:18:52,-2,-1,-1,-1
2023-05-08,20:18:53,-2,-2,0,-1
2023-05-08,20:18:55,-2,-1,-1,-1
2023-05-08,20:18:55,-1,-1,-1,-1
2023-05-08,20:18:56,-1,-1,-1,-1
2023-05-08,20:18:56,0,-1,0,-1
2023-05-08,20:18:57,-1,-1,-1,-1
2023-05-08,20:18:57,0,-1,-2,-1
2023-05-08,20:18:57,0,-1,-2,-1
2023-05-08,20:18:57,-1,-1,-1,-1
2023-05-08,20:18:57,-2,-1,-1,-1
2023-05-08,20:18:57,0,-1,-1,-1
2023-05-08,20:18:57,-1,-1,-1,-1
2023-05-08,20:18:57,0,-1,-1,-1
2023-05-08,20:18:57,-1,-1,-2,-1
2023-05-08,20:18:58,-1,-1,-1,-1
2023-05-08,20:18:58,-1,0,-1,-1
2023-05-08,20:18:58,0,0,-1,-1
2023-05-08,20:18:58,0,0,-1,0
2023-05-08,20:18:58,0,-1,-1,-1
2023-05-08,20:18:58,0,-1,-1,-1
2023-05-08,20:19:01,-1,-1,-1,-1
2023-05-08,20:19:01,-1,-1,-1,-1
2023-05-08,20:19:02,0,-1,-1,-1
2023-05-08,20:19:02,-1,-1,-1,-1
2023-05-08,20:19:03,0,-1,-1,-1
2023-05-08,20:19:03,-1,-1,-1,-1
2023-05-08,20:19:03,-1,-1,-1,-1
2023-05-08,20:19:03,0,-1,-2,-1
2023-05-08,20:19:03,-1,-1,-1,-1
2023-05-08,20:19:03,-1,-1,-1,-1
2023-05-08,20:19:03,0,-1,-2,-1
2023-05-08,20:19:03,0,-1,-1,-1
2023-05-08,20:19:03,0,-1,-1,-1
2023-05-08,20:19:03,0,-1,-1,-1
2023-05-08,20:19:03,0,-1,-1,-1
2023-05-08,20:19:04,0,-1,-2,-1
2023-05-08,20:19:04,-1,-1,-2,-1
2023-05-08,20:19:04,-2,-1,-2,-1
2023-05-08,20:19:04,-2,-1,-3,-1
2023-05-08,20:19:04,-1,-1,-2,-1
2023-05-08,20:19:04,-1,0,-2,-1
2023-05-08,20:19:04,-2,-1,-2,-1
2023-05-08,20:19:04,-2,-1,-1,-1
2023-05-08,20:19:04,-1,-1,-1,-1
2023-05-08,20:19:04,-1,-1,-2,-1
2023-05-08,20:19:04,-2,-1,-2,-1
2023-05-08,20:19:05,-2,-1,-2,-1
2023-05-08,20:19:05,-1,-1,-1,-1
2023-05-08,20:19:05,0,-1,-2,-1
2023-05-08,20:19:05,-1,-1,-1,-1
2023-05-08,20:19:05,-1,-1,-1,-1
2023-05-08,20:19:06,-1,-1,-1,-1
2023-05-08,20:19:06,-2,-1,-2,-1
2023-05-08,20:19:06,-2,-1,-2,-1
2023-05-08,20:19:07,-2,-1,-2,-1
2023-05-08,20:19:07,-1,-1,-2,-1
2023-05-08,20:19:07,-2,-1,-1,-1
2023-05-08,20:19:12,1,-1,0,-1
2023-05-08,20:19:12,0,-1,0,-1
2023-05-08,20:19:12,0,-1,-1,-1
2023-05-08,20:19:13,0,-1,-1,-1
2023-05-08,20:19:13,-1,-1,-1,-1
2023-05-08,20:19:14,0,-1,-1,-1
2023-05-08,20:19:14,0,-1,-1,-1
2023-05-08,20:19:14,-1,-1,-1,-1
2023-05-08,20:19:14,0,-1,-1,-1
2023-05-08,20:19:14,0,-1,-1,-1
2023-05-08,20:19:25,-1,-1,-2,-1
2023-05-08,20:19:25,-1,-1,-2,-1
2023-05-08,20:19:25,0,-1,-1,-1
2023-05-08,20:19:29,-1,-1,-2,-1
2023-05-08,20:19:29,-1,-1,0,-1
2023-05-08,20:19:30,-1,-1,-1,-1
2023-05-08,20:19:30,-1,-1,-1,-1
2023-05-08,20:19:31,-1,-1,-1,-1
2023-05-08,20:19:31,-1,-1,-1,-1
2023-05-08,20:19:35,-2,-1,-2,-1
2023-05-08,20:19:35,-3,-1,-2,-1
2023-05-08,20:19:35,-3,-1,-2,-1
